     Depth,     GAMMA,  RES(16N),  RES(64N),   NEUTRON,Outcome
774.3,34.4,83.6,111,1018,Fresh_water
774.5,37.3,82.8,113.6,1008.1,Fresh_water
774.8,38,82.3,114.9,1005.5,Fresh_water
775,39.5,82.4,111.3,974.4,Fresh_water
775.3,47.9,84,109.1,938.9,Fresh_water
775.5,63.7,83.5,107.4,890.4,Fresh_water
775.8,73.2,85.3,106.9,893.8,Fresh_water
776,83.3,90.9,102.9,896.1,Fresh_water
776.3,84.8,93.4,102.3,867.7,Fresh_water
776.5,89.9,92.2,107.9,848.5,Fresh_water
776.8,85.9,91.4,111.3,871.6,Fresh_water
777,66.7,92.1,113.2,915,Fresh_water
777.3,48.7,91.7,114,930.3,Fresh_water
777.5,37,90.7,118.5,881.8,Fresh_water
777.8,34.4,89.9,120.6,873.4,Fresh_water
778,36.4,89.4,119.2,908.7,Fresh_water
778.3,31.5,88.9,117.4,913.6,Fresh_water
778.5,29.2,88.4,115.9,938,Fresh_water
778.8,27.1,87.3,115.8,951.7,Fresh_water
779,27.5,85.7,115.1,967.1,Fresh_water
779.3,27,85,114.8,946.2,Fresh_water
779.5,28,84.6,114.4,936.7,Fresh_water
779.8,28.8,84.5,114.7,954.5,Fresh_water
780,28.6,84.6,115.5,940,Fresh_water
780.3,27.8,84.7,115.8,931.5,Fresh_water
780.5,24.8,85.3,114.6,935.7,Fresh_water
780.8,27.1,86.1,114,930.1,Fresh_water
781,29.9,87.2,113.5,935.4,Fresh_water
781.3,31.1,87.4,113.5,938.8,Fresh_water
781.5,31.6,88.5,114,947.3,Fresh_water
781.8,32.5,88.6,115.4,945.5,Fresh_water
782,31.3,89.3,118.7,964.5,Fresh_water
782.3,29.7,90.1,120,992.5,Fresh_water
782.5,25.7,91.8,120,1012.7,Fresh_water
782.8,25.3,91.8,117.3,1006.2,Fresh_water
783,34.5,92.6,113.7,962.4,Fresh_water
783.3,39.4,92.8,113.1,929.6,Fresh_water
783.5,41.5,90.6,112.4,934.7,Fresh_water
783.8,37.4,91.3,112.8,994.4,Fresh_water
784,35.6,92,114.4,1041.3,Fresh_water
784.3,32.3,92.1,115.9,1076.5,Fresh_water
784.5,29.8,92.1,118.9,1150.2,Fresh_water
784.8,29.3,91.3,118,1149.2,Fresh_water
785,23.8,89.3,117.3,1144.5,Fresh_water
785.3,22.6,88.1,117.6,1174.2,Fresh_water
785.5,19.8,87.1,117.2,1193.9,Fresh_water
785.8,19.1,87.1,116.1,1199.2,Fresh_water
786,18.4,87,114.6,1192.5,Fresh_water
786.3,18.1,86.7,114.4,1176.8,Fresh_water
786.5,18.4,86.3,114.1,1167.8,Fresh_water
786.8,19.5,86.3,113.7,1163.4,Fresh_water
787,18.8,86.5,113.6,1173.1,Fresh_water
787.3,20.3,86.3,113.8,1202.3,Fresh_water
787.5,20.2,86.2,113.6,1217.1,Fresh_water
787.8,18.4,86.3,113.1,1193.2,Dry
788,19.5,85.9,112.6,1186,Dry
788.3,18.9,85.4,113.3,1175.9,Dry
788.5,20,84.9,116.7,1159.3,Dry
788.8,21.2,85,116.5,1149.3,Dry
789,21.9,85.6,98.6,1138.8,Dry
789.3,31.7,87.4,88.2,1090.9,Dry
789.5,74.3,80.3,79.8,765.3,Dry
789.8,102.9,69,72.2,568.5,Fresh_water
790,149.5,61.7,64.7,530.5,Fresh_water
790.3,153.1,59.5,63.9,581.9,Dry
790.5,121.9,62.9,69.1,841.6,Dry
790.8,91.1,74.2,74,1034.4,Dry
791,39.7,83,83.6,1147.5,Dry
791.3,23.1,85.4,98.6,1167.5,Dry
791.5,21.6,87.5,124.2,1173.5,Dry
791.8,19.7,88.5,126.9,1182.4,Dry
792,19,89.9,124.7,1212.3,Dry
792.3,18.4,90.2,124,1217.4,Dry
792.5,16.2,90.4,122.6,1222.1,Dry
792.8,16.8,90.6,122.2,1236.7,Dry
793,18.2,89.7,121.7,1221.6,Dry
793.3,21.4,89.3,121.5,1201.4,Dry
793.5,23.5,89.3,120.8,1185.3,Dry
793.8,25.3,88.9,120.7,1166.3,Dry
794,26.9,88.5,122.6,1158.9,Fresh_water
794.3,27.7,88.8,123.1,1177.1,Fresh_water
794.5,30.5,90.1,115.3,1143.6,Fresh_water
794.8,42.1,92,112.7,1064.4,Fresh_water
795,76.8,89.9,110.7,885.6,Fresh_water
795.3,99.4,89,111.4,822.5,Fresh_water
795.5,107.5,92,112.5,872.2,Fresh_water
795.8,97.7,94.2,110.8,898.2,Fresh_water
796,87.3,97.4,112.6,892.5,Fresh_water
796.3,89.5,95.3,115.4,873.9,Fresh_water
796.5,79.9,91.8,115.7,978.5,Fresh_water
796.8,66.5,91.3,115.8,1084.3,Fresh_water
797,34,89.7,117.1,1132.8,Fresh_water
797.3,23,88.7,119.4,1155,Fresh_water
797.5,19.6,88.4,122.6,1201.3,Fresh_water
797.8,20.4,88.4,122.6,1226.9,Fresh_water
798,18.3,87.7,121.8,1242.3,Fresh_water
798.3,18.8,87.3,121,1226.6,Fresh_water
798.5,18.2,87.5,119.7,1210.5,Fresh_water
798.8,18.7,88.2,119,1226.7,Fresh_water
799,20.8,89.8,118.6,1261.2,Fresh_water
799.3,20.2,90.7,118.2,1283.3,Fresh_water
799.5,20.4,90.9,118.3,1276.5,Fresh_water
799.8,19.6,90.7,119.4,1269.1,Fresh_water
800,18.4,90.4,120.9,1253.7,Fresh_water
800.3,17.1,90.3,120.9,1255.2,Fresh_water
800.5,17.8,90.6,118.1,1256.5,Fresh_water
800.8,21.6,91.2,116.7,1223.7,Fresh_water
801,34.2,91.8,116.1,1187.7,Fresh_water
801.3,34.4,92.2,116.7,1156.8,Fresh_water
801.5,33.6,93.1,117.7,1137.9,Fresh_water
801.8,26.7,93.2,118.4,1155.6,Fresh_water
802,20.7,93.6,119.8,1172.4,Fresh_water
802.3,23.4,93.5,120.3,1152.2,Fresh_water
802.5,33.1,93.9,117.4,1102.8,Fresh_water
802.8,38.4,93.7,115.7,1085.1,Fresh_water
803,41,92.7,115.5,1079.4,Fresh_water
803.3,38.7,90.7,116.5,1098.9,Fresh_water
803.5,30.6,88.1,117,1116.1,Fresh_water
803.8,26.4,87,117.2,1113.9,Fresh_water
804,21.7,85.7,116.5,1116.2,Fresh_water
804.3,19,85.1,115.5,1114.4,Fresh_water
804.5,16.6,84.7,113.9,1150.4,Fresh_water
804.8,17.9,85,113.1,1188.2,Fresh_water
805,21.3,86,112.7,1199.9,Fresh_water
805.3,22.7,86.7,112.3,1186.6,Fresh_water
805.5,23.5,87.3,112.3,1161,Fresh_water
805.8,23.1,87.4,113,1138.8,Fresh_water
806,21.3,87.2,113.9,1125.4,Fresh_water
806.3,18.7,87.1,114.1,1130,Fresh_water
806.5,18.7,86.6,114.5,1140.9,Fresh_water
806.8,18.7,86.1,114.9,1160.8,Fresh_water
807,19.7,85.9,115,1171.3,Fresh_water
807.3,19.9,85.9,115.1,1172.4,Fresh_water
807.5,19.9,85.7,115.2,1190.2,Fresh_water
807.8,20,86.1,114.9,1188.1,Fresh_water
808,22,88.8,113.5,1171.8,Fresh_water
808.3,26.5,91.2,113.4,1165.6,Fresh_water
808.5,32.1,93.7,114.4,1146.7,Fresh_water
808.8,31.7,94.3,115.7,1139.5,Fresh_water
809,31.3,93.7,117.6,1150,Fresh_water
809.3,25.7,92.9,118.7,1157.4,Fresh_water
809.5,27,91.6,119.8,1163.1,Fresh_water
809.8,26,90.1,118.9,1173.1,Fresh_water
810,25,88.8,117.2,1174.7,Fresh_water
810.3,23.3,88.1,116.4,1163.2,Fresh_water
810.5,21.4,87.8,116,1152.2,Fresh_water
810.8,19.7,87.9,116.1,1143.8,Fresh_water
811,20,88.2,115.8,1138.9,Fresh_water
811.3,22.3,88.7,115.6,1123.9,Fresh_water
811.5,25,89.6,114,1112.6,Fresh_water
811.8,27.1,90.1,112.6,1118.6,Fresh_water
812,24.7,88.9,113,1138.6,Fresh_water
812.3,22.7,86.8,113.4,1163.5,Fresh_water
812.5,19.5,85.3,113.2,1141.7,Fresh_water
812.8,18.3,85.8,112.9,1132.8,Fresh_water
813,23.5,85.5,112.1,1147.4,Fresh_water
813.3,24.7,85,112.1,1140,Fresh_water
813.5,24.8,84.3,111.4,1144.6,Fresh_water
813.8,24.2,83.7,110.1,1155.8,Fresh_water
814,21.8,83.4,109.4,1172,Fresh_water
814.3,22.7,83.4,109.4,1182,Fresh_water
814.5,22,83.2,109.7,1174.8,Fresh_water
814.8,22,83.3,110,1162.4,Fresh_water
815,18.7,83.4,110.4,1170.5,Fresh_water
815.3,19.6,83.6,111.2,1154.4,Fresh_water
815.5,18.9,83.9,112,1147.9,Fresh_water
815.8,19.3,84.3,112,1153.5,Fresh_water
816,21,85.2,112.3,1169.2,Fresh_water
816.3,20.4,85.6,112.6,1200.7,Fresh_water
816.5,18.2,86.1,113.7,1205,Fresh_water
816.8,17.8,86.6,114.9,1207.8,Fresh_water
817,18.7,87,106.2,1201.3,Fresh_water
817.3,24.9,88.5,102.8,1174.2,Fresh_water
817.5,63.3,84.4,101.7,997.6,Fresh_water
817.8,71.2,78.9,99.4,896.6,Fresh_water
818,86.4,81.3,98.8,958.5,Fresh_water
818.3,85.8,85.4,99.7,1009.3,Fresh_water
818.5,55,87.5,103.8,1109.3,Fresh_water
818.8,49.2,90.3,111,1170.9,Fresh_water
819,28.5,91.8,115.6,1176.3,Fresh_water
819.3,23.9,92.2,117.9,1163.5,Fresh_water
819.5,21.9,92.9,121,1139.3,Fresh_water
819.8,23.9,93.5,119.5,1109.3,Fresh_water
820,27,94.2,117.9,1087,Fresh_water
820.3,28.9,93.4,117.2,1122.8,Fresh_water
820.5,27.6,91.3,117.1,1169.5,Fresh_water
820.8,22.4,89.3,117.3,1174.8,Fresh_water
821,17.3,87.2,118.2,1184.9,Fresh_water
821.3,17.3,86.3,117.9,1185.9,Fresh_water
821.5,16.8,86,116.3,1204.6,Fresh_water
821.8,15.3,86.1,115.8,1243.5,Fresh_water
822,14.6,85.9,115.2,1257.2,Fresh_water
822.3,15.9,86.7,115,1249.6,Fresh_water
822.5,16,87.6,115.1,1243.2,Fresh_water
822.8,18,87.5,115.5,1254.2,Fresh_water
823,20.8,87.5,116.6,1254.2,Fresh_water
823.3,20.7,87.6,116.1,1221.9,Fresh_water
823.5,21.9,88.1,115.6,1173.2,Fresh_water
823.8,20.6,88.2,115.4,1157.8,Fresh_water
824,18.9,88,115.3,1193.7,Fresh_water
824.3,19.1,87.8,115.3,1217.7,Fresh_water
824.5,17.2,87.4,115.1,1225.3,Fresh_water
824.8,15.7,87.4,115.4,1211.2,Fresh_water
825,17.5,87.4,115,1196.3,Fresh_water
825.3,19.8,87.5,114.4,1196.3,Fresh_water
825.5,27.9,87.7,114.3,1219.1,Fresh_water
825.8,30.1,87.3,114.3,1226,Fresh_water
826,26.3,87.1,114.7,1212.1,Fresh_water
826.3,22.3,87.3,114.7,1218.8,Fresh_water
826.5,17.6,87.5,115,1208.7,Fresh_water
826.8,17.8,87.4,115.3,1187.3,Fresh_water
827,18.4,87,115.4,1193.3,Fresh_water
827.3,18.6,87,114.9,1224.8,Fresh_water
827.5,19.6,86.4,114,1197.8,Fresh_water
827.8,19.8,85.9,113.6,1169.1,Fresh_water
828,21,85.4,113.5,1194.9,Fresh_water
828.3,20.9,85.2,113.2,1204.4,Fresh_water
828.5,19.1,85,113.2,1210.2,Fresh_water
828.8,19.3,84.9,113.2,1182.6,Fresh_water
829,19.8,84.7,113.4,1139.8,Fresh_water
829.3,19.9,84.9,113.6,1166.6,Fresh_water
829.5,22,85.8,113.8,1202.4,Fresh_water
829.8,22.1,86.6,113.7,1195.7,Fresh_water
830,23.1,88,113.5,1195.9,Fresh_water
830.3,25,88.9,112.9,1199.3,Fresh_water
830.5,23.3,89.4,112.6,1143.1,Fresh_water
830.8,24.5,88.9,112.5,1131,Fresh_water
831,21.8,87.6,113,1158.4,Fresh_water
831.3,19,87.3,113.3,1161.2,Fresh_water
831.5,19.1,86.9,113.3,1194.7,Fresh_water
831.8,19.8,86.9,113.2,1220.6,Fresh_water
832,19.7,86.6,113.4,1230.3,Fresh_water
832.3,22.4,86.5,113.5,1227,Fresh_water
832.5,21.6,86.4,113.6,1220.8,Fresh_water
832.8,20.9,86.5,113.5,1230.3,Fresh_water
833,20.2,86.3,113.4,1256.2,Fresh_water
833.3,20.1,86.4,113.5,1261,Fresh_water
833.5,18.4,86.7,114.1,1286.1,Fresh_water
833.8,18.4,86.7,114.4,1282,Fresh_water
834,18.4,87.2,114.6,1272.7,Fresh_water
834.3,17.8,87.8,115,1283.7,Fresh_water
834.5,20.1,88.9,115.2,1307.1,Fresh_water
834.8,19.2,89.7,115.1,1308.3,Fresh_water
835,20.2,90.7,114.9,1295.3,Fresh_water
835.3,19.6,90.3,115.1,1313.7,Fresh_water
835.5,20.2,89.8,115.6,1318.6,Fresh_water
835.8,20.4,89.8,115.4,1308,Fresh_water
836,18.6,89.6,114.6,1322.2,Fresh_water
836.3,18.3,89,114.7,1336.7,Fresh_water
836.5,18.1,88,114.9,1307.5,Fresh_water
836.8,17.7,87.6,113.9,1289.1,Fresh_water
837,19.6,87.4,112,1285.1,Fresh_water
837.3,20.6,87.4,111.5,1266.8,Fresh_water
837.5,26.9,86.7,111.1,1228,Fresh_water
837.8,27,86.7,110.8,1234.1,Fresh_water
838,25.5,86.4,110.3,1287.1,Fresh_water
838.3,22.6,86,110.2,1300.4,Fresh_water
838.5,18.4,85,110.6,1303.7,Fresh_water
838.8,17.6,84.2,110.2,1284.6,Fresh_water
839,18.8,82.7,108.8,1215.7,Fresh_water
839.3,18.6,81.9,108.1,1172.7,Fresh_water
839.5,18.2,81.3,107.4,1165.9,Fresh_water
839.8,18.9,81,107.1,1175.9,Fresh_water
840,17.8,81.1,107,1193.7,Fresh_water
840.3,16.7,80.9,107.1,1237.5,Fresh_water
840.5,17.4,81.2,106.5,1240.1,Fresh_water
840.8,17.9,81.3,106.3,1229.5,Fresh_water
841,18.1,81.2,107,1234.1,Fresh_water
841.3,19,80.6,107.7,1220.3,Fresh_water
841.5,19.4,80.9,108.9,1207,Fresh_water
841.8,19.5,81.5,109.6,1201.3,Fresh_water
842,22.1,82.8,109.2,1166.4,Fresh_water
842.3,24.7,84.7,108.5,1114.4,Fresh_water
842.5,31.4,87.4,107.2,1058.3,Fresh_water
842.8,31.5,87.9,107,1035.6,Fresh_water
843,30.4,87.2,108.2,1060.1,Fresh_water
843.3,28.4,85.8,109.3,1109.9,Fresh_water
843.5,21.1,84,111.1,1137.3,Fresh_water
843.8,18.4,83.1,112.5,1149.7,Fresh_water
844,16.9,82.1,112.6,1143.1,Fresh_water
844.3,17.5,82,111,1145.1,Fresh_water
844.5,18.5,82.4,108.6,1185.3,Fresh_water
844.8,17.5,82.2,108.1,1189.3,Fresh_water
845,17.3,80.9,108.3,1164.7,Fresh_water
845.3,17.3,80.5,108.5,1159.9,Fresh_water
845.5,17.2,81.2,108.3,1157.1,Fresh_water
845.8,17.7,81.7,107.9,1170.7,Fresh_water
846,16.4,82.8,108.4,1230.1,Fresh_water
846.3,17.1,83.1,108.7,1234.5,Fresh_water
846.5,19.3,82.8,108.1,1200.3,Fresh_water
846.8,21.6,82.9,108.1,1194.9,Fresh_water
847,23.3,83.2,108.5,1184.5,Fresh_water
847.3,26.5,83.4,109.2,1164,Fresh_water
847.5,26.5,83.6,110,1163.2,Fresh_water
847.8,25.4,83.6,110.6,1172.6,Fresh_water
848,22.8,84.3,111.2,1183,Fresh_water
848.3,22.4,84.6,111.1,1171.7,Fresh_water
848.5,19,85,111.3,1183.4,Fresh_water
848.8,17.9,84.8,111.8,1235.2,Fresh_water
849,19,84.4,112.5,1239.1,Fresh_water
849.3,18,84.6,113.3,1237.4,Fresh_water
849.5,19.5,84.9,113.5,1235.2,Fresh_water
849.8,19,85.7,113.3,1209.2,Fresh_water
850,17.6,87.9,113.4,1230.6,Fresh_water
850.3,19.4,88,112.6,1249.2,Fresh_water
850.5,18.4,88.5,111.8,1212.3,Fresh_water
850.8,19.3,88.4,112,1207.4,Fresh_water
851,19.9,87.8,112.3,1232.4,Fresh_water
851.3,20.4,87.9,112.9,1215.9,Fresh_water
851.5,19,87.3,113.3,1187.1,Fresh_water
851.8,19.5,86.9,113.3,1186.3,Fresh_water
852,21.8,86.8,114.2,1202.8,Fresh_water
852.3,24.4,86.8,113.7,1198.5,Fresh_water
852.5,23.3,87.3,112.9,1227,Fresh_water
852.8,23.4,87.7,112.9,1258.1,Fresh_water
853,26.7,87.9,113.2,1249,Fresh_water
853.3,24.7,88.2,113.4,1220.9,Fresh_water
853.5,24,88.5,113.8,1238.3,Fresh_water
853.8,20.5,88.8,113.8,1254.7,Fresh_water
854,18.6,89.2,113.6,1237.5,Fresh_water
854.3,19.3,89.1,113.2,1245.3,Fresh_water
854.5,20.5,88.3,113.5,1268.7,Fresh_water
854.8,20.1,88.1,113.9,1281.8,Fresh_water
855,22,87.9,114,1230.8,Fresh_water
855.3,21.8,89.4,113.7,1168.9,Fresh_water
855.5,23.8,91.1,113.7,1158.8,Fresh_water
855.8,24.7,91.8,113.8,1180.9,Fresh_water
856,25,91.1,114,1201.6,Fresh_water
856.3,22.5,89.9,114.2,1207.7,Fresh_water
856.5,20.6,88.6,114.9,1202.7,Fresh_water
856.8,19.9,88.3,115.4,1203.7,Fresh_water
857,18.8,89.2,115.5,1212.4,Fresh_water
857.3,19.3,89.9,115.4,1223.4,Fresh_water
857.5,21.7,90.6,115.3,1251.9,Fresh_water
857.8,21.8,90.9,115.5,1254,Fresh_water
858,21.7,91.1,115.7,1249.7,Fresh_water
858.3,20.3,91.2,115.3,1254.2,Fresh_water
858.5,17.1,91.3,114.6,1260.1,Fresh_water
858.8,16.9,91.1,114.3,1258.5,Fresh_water
859,16,89.5,114.1,1235.8,Fresh_water
859.3,16.8,88.2,113.2,1226.3,Fresh_water
859.5,17.6,86.5,112.2,1200.4,Fresh_water
859.8,16.7,85.7,113.4,1171.6,Fresh_water
860,18,83,114.3,1119.3,Fresh_water
860.3,17.9,82.6,113.7,1063,Fresh_water
860.5,19.3,83.4,112.9,1046.9,Fresh_water
860.8,18.8,83.4,112.5,1114.9,Fresh_water
861,18.8,85.3,112.7,1194.9,Fresh_water
861.3,19.8,87,112.3,1199.6,Fresh_water
861.5,20.9,89.5,111.7,1195.9,Fresh_water
861.8,22.4,90,112.8,1219.8,Fresh_water
862,23.3,90.1,114.4,1255.9,Fresh_water
862.3,23.4,90.3,114.6,1262.3,Fresh_water
862.5,21.7,90.9,113.7,1294.8,Fresh_water
862.8,20.4,91.2,113.4,1306.8,Fresh_water
863,18,90.5,113.3,1274.2,Fresh_water
863.3,19,89.6,113.5,1253,Fresh_water
863.5,20.5,88.2,113.9,1240.2,Fresh_water
863.8,20.3,87.6,114.6,1245.9,Fresh_water
864,20.9,87.6,116.1,1271.1,Fresh_water
864.3,19.3,87.6,116.1,1289.3,Fresh_water
864.5,17.5,88,115.1,1305.6,Fresh_water
864.8,18.7,88.5,114.9,1306.2,Fresh_water
865,19.8,88.6,114.7,1297.9,Fresh_water
865.3,19.6,88.7,114.8,1293.4,Fresh_water
865.5,18,88.6,115,1287.7,Fresh_water
865.8,17.5,88.5,115.7,1294.7,Fresh_water
866,14.6,89,117.9,1303.4,Fresh_water
866.3,15.6,89.7,118.8,1290.5,Fresh_water
866.5,16.7,91.4,119.5,1304.6,Fresh_water
866.8,16.9,92.2,120.1,1314.4,Fresh_water
867,17.8,93.7,121.5,1310.5,Fresh_water
867.3,18.6,94.6,122.2,1310.4,Fresh_water
867.5,19.3,96.2,123.7,1297.1,Fresh_water
867.8,20.4,97,125,1314.4,Fresh_water
868,20.2,98.3,127.4,1362.4,Fresh_water
868.3,22.1,99.7,128.9,1383.1,Fresh_water
868.5,24.6,101.2,130.9,1380.3,Fresh_water
868.8,24.7,102.8,131.7,1365.6,Fresh_water
869,25,104.6,132.5,1319.6,Fresh_water
869.3,23.5,105.9,133.3,1287.9,Fresh_water
869.5,24,107.4,134.2,1285.7,Fresh_water
869.8,23.3,108.7,133.5,1285.7,Fresh_water
870,23.4,109.8,132.8,1313.2,Fresh_water
870.3,27.4,109.3,131.4,1324.7,Fresh_water
870.5,35.3,108.5,129.4,1280.4,Fresh_water
870.8,36.3,107.2,127.9,1241.6,Fresh_water
871,33.2,102.1,125.9,1238.3,Fresh_water
871.3,29.7,98.5,125,1245.3,Fresh_water
871.5,24,94.2,123.5,1254.4,Fresh_water
871.8,21.7,91.9,121.7,1266.2,Fresh_water
872,16.9,88.8,119.1,1246.6,Fresh_water
872.3,16,86.8,117.7,1233.1,Fresh_water
872.5,16.3,84.6,115.8,1229,Fresh_water
872.8,17.3,83.8,114.5,1249.2,Fresh_water
873,18.2,83.1,112.2,1274.5,Fresh_water
873.3,18,83,111.2,1287.5,Fresh_water
873.5,19.7,82.8,110.5,1280.4,Fresh_water
873.8,18.2,83.1,109.8,1275.9,Fresh_water
874,20,83.5,108.6,1270.9,Fresh_water
874.3,21,83.7,108.2,1249.7,Fresh_water
874.5,20.5,83.8,107.8,1246.3,Fresh_water
874.8,21.9,84,107.4,1234.2,Fresh_water
875,19.8,83.7,106.9,1203.8,Fresh_water
875.3,19.5,83.2,106.9,1193.1,Fresh_water
875.5,18.4,82.4,107.4,1181.4,Fresh_water
875.8,17.8,82,107.3,1186.1,Fresh_water
876,18.4,81.2,106.5,1197.7,Fresh_water
876.3,19.5,80.7,106,1196.3,Fresh_water
876.5,18.7,80.4,105.3,1207.4,Fresh_water
876.8,18.5,80.3,104.9,1208.9,Fresh_water
877,18.3,80.3,104.2,1200.8,Fresh_water
877.3,18.9,80,104,1181.6,Fresh_water
877.5,18.8,79.4,103.6,1191.1,Fresh_water
877.8,17.5,78.8,103.7,1221.7,Fresh_water
878,15.9,77.8,103.6,1216.7,Fresh_water
878.3,16,77.2,103.3,1192.4,Fresh_water
878.5,20.4,76.6,102.6,1198.5,Fresh_water
878.8,20.4,76.1,102.1,1216.3,Fresh_water
879,20.3,75.7,101.7,1215.5,Fresh_water
879.3,19.2,75.3,101.1,1202.5,Fresh_water
879.5,17.8,75.6,99.8,1199.9,Fresh_water
879.8,18.9,75.9,99.9,1214.9,Fresh_water
880,19,75.3,100.1,1178.6,Fresh_water
880.3,17.8,75.4,100.4,1143.9,Fresh_water
880.5,17.5,76,99.7,1132.8,Fresh_water
880.8,19.1,76,99.3,1128.7,Fresh_water
881,19.4,76.2,100.6,1116.3,Fresh_water
881.3,20.8,75.7,100.9,1144.3,Fresh_water
881.5,22.1,75.5,100.8,1149.8,Fresh_water
881.8,19.4,74.9,101.1,1130.4,Fresh_water
882,17.4,73.4,101.6,1198.2,Fresh_water
882.3,18.6,73.4,101.6,1242.2,Fresh_water
882.5,16.5,73.8,101,1261.9,Fresh_water
882.8,17.8,74.2,101,1292.7,Fresh_water
883,18,75.4,101.6,1325.3,Fresh_water
883.3,18.5,76.9,101.9,1333,Fresh_water
883.5,19.5,79.7,103.1,1318,Fresh_water
883.8,20.2,81.1,104.3,1301.9,Fresh_water
884,21.4,83.5,106.4,1303.6,Fresh_water
884.3,22.3,85.1,107.5,1300.7,Fresh_water
884.5,26.3,87.1,108.9,1271.2,Fresh_water
884.8,26.5,88.4,110.5,1256.2,Fresh_water
885,25,90.3,113,1294.1,Fresh_water
885.3,22.7,92,114.1,1324.1,Fresh_water
885.5,23.2,94.9,115.5,1336.3,Fresh_water
885.8,26.4,96.2,116.5,1330.6,Fresh_water
886,29.1,97,118.2,1303.7,Fresh_water
886.3,29.7,97.1,118.5,1285.8,Fresh_water
886.5,27.6,96.2,117.7,1262.8,Fresh_water
886.8,25.3,95.2,117.5,1256.7,Fresh_water
887,24.4,93.1,117.4,1269.8,Fresh_water
887.3,24.1,91.6,117,1278,Fresh_water
887.5,22.9,89.6,116.2,1284.6,Fresh_water
887.8,20.5,88.9,116.2,1298.4,Fresh_water
888,21.5,88.6,116.5,1298.4,Fresh_water
888.3,21.2,88.7,115.9,1287.8,Fresh_water
888.5,22.3,89.4,115,1288.7,Fresh_water
888.8,24.4,89.8,115.2,1299.5,Fresh_water
889,22.9,89.8,114.9,1322.5,Fresh_water
889.3,21.7,89.9,114.6,1317.3,Fresh_water
889.5,21,89.7,114.8,1285.1,Fresh_water
889.8,18.9,88.9,115.1,1283.6,Fresh_water
890,19.8,88.7,116.1,1284.7,Fresh_water
890.3,20.5,89,116.5,1271.7,Fresh_water
890.5,22.7,89.3,117,1291.9,Fresh_water
890.8,22.4,90.5,118.3,1342.2,Fresh_water
891,25.5,93.3,119.6,1392.6,Fresh_water
891.3,27.1,95.7,120.9,1367.6,Fresh_water
891.5,31.4,98.6,123.8,1334.7,Fresh_water
891.8,33.2,99.7,125.4,1330.3,Fresh_water
892,30.3,101.1,127.6,1300.1,Fresh_water
892.3,30.2,101.3,128.5,1279.1,Fresh_water
892.5,34.2,101.3,128.2,1260.5,Fresh_water
892.8,37.3,101.3,127.9,1256.9,Fresh_water
893,38.1,100.9,127.3,1260.1,Fresh_water
893.3,34.6,100.2,127.5,1227,Fresh_water
893.5,28.1,99.2,128.1,1172,Fresh_water
893.8,26.8,98.3,128.3,1171.8,Fresh_water
894,30.3,97.7,128,1193.5,Fresh_water
894.3,33.4,97.6,126.6,1197.6,Fresh_water
894.5,32.5,97.3,125.1,1187.2,Fresh_water
894.8,31.8,96.4,124.3,1175.4,Fresh_water
895,30,94.6,123.4,1119.9,Fresh_water
