Well_ID,Depth,GAM(NAT),RES(16N),RES(64N),NEUTRON,Interpretation,Interpretation_N
1-T-209,223.6,125.785,144.491,176.575,430.821,Dry,0
1-T-209,223.7,115.387,144.399,176.575,514.205,Dry,0
1-T-209,223.8,130.985,144.191,176.575,482.936,Dry,0
1-T-209,223.9,115.387,143.892,175.394,500.308,Dry,0
1-T-209,224,84.1902,144.03,173.622,430.821,Dry,0
1-T-209,224.1,115.387,144.03,173.622,434.295,Dry,0
1-T-209,224.2,84.1902,143.961,173.622,486.41,Dry,0
1-T-209,224.3,115.387,143.616,172.441,576.744,Dry,0
1-T-209,224.4,94.589,143.34,172.441,451.667,Dry,0
1-T-209,224.5,177.779,142.948,172.441,430.821,Dry,0
1-T-209,224.6,146.583,142.557,169.488,521.154,Dry,0
1-T-209,224.7,167.38,142.511,169.488,368.282,Dry,0
1-T-209,224.8,162.181,142.741,169.488,451.667,Dry,0
1-T-209,224.9,156.982,142.879,169.488,423.872,Dry,0
1-T-209,225,146.583,142.741,169.488,535.051,Dry,0
1-T-209,225.1,156.982,142.465,169.488,409.974,Dry,0
1-T-209,225.2,136.184,142.235,169.488,382.179,Dry,0
1-T-209,225.3,84.1902,141.452,169.488,500.308,Dry,0
1-T-209,225.4,73.7914,140.761,170.669,375.231,Dry,0
1-T-209,225.5,130.985,140.002,170.669,375.231,Dry,0
1-T-209,225.6,141.383,139.749,170.669,368.282,Dry,0
1-T-209,225.7,136.184,139.564,170.669,486.41,Dry,0
1-T-209,225.8,156.982,139.426,170.669,403.026,Dry,0
1-T-209,225.9,130.985,139.472,170.669,423.872,Dry,0
1-T-209,226,136.184,139.472,170.669,465.564,Dry,0
1-T-209,226.1,156.982,139.703,170.669,437.769,Dry,0
1-T-209,226.2,99.7883,139.887,170.669,357.859,Dry,0
1-T-209,226.3,94.589,140.209,172.441,354.385,Dry,0
1-T-209,226.4,125.785,140.577,172.441,486.41,Dry,0
1-T-209,226.5,156.982,141.222,172.441,389.128,Dry,0
1-T-209,226.6,115.387,142.143,173.622,535.051,Dry,0
1-T-209,226.7,177.779,143.294,175.394,361.333,Dry,0
1-T-209,226.8,167.38,144.122,175.394,486.41,Dry,0
1-T-209,226.9,104.988,144.514,175.394,437.769,Dry,0
1-T-209,227,73.7914,144.859,175.394,437.769,Dry,0
1-T-209,227.1,125.785,145.458,175.394,389.128,Dry,0
1-T-209,227.2,94.589,146.148,176.575,427.346,Dry,0
1-T-209,227.3,188.178,147.253,177.756,423.872,Dry,0
1-T-209,227.4,156.982,148.634,179.528,528.103,Dry,0
1-T-209,227.5,63.3926,149.739,179.528,416.923,Dry,0
1-T-209,227.6,115.387,150.66,180.709,375.231,Dry,0
1-T-209,227.7,73.7914,151.351,180.709,416.923,Dry,0
1-T-209,227.8,125.785,151.995,186.024,375.231,Dry,0
1-T-209,227.9,130.985,152.709,186.024,385.654,Dry,0
1-T-209,228,52.9939,153.008,187.795,416.923,Dry,0
1-T-209,228.1,94.589,153.146,190.157,382.179,Dry,0
1-T-209,228.2,136.184,153.33,190.157,455.141,Dry,0
1-T-209,228.3,99.7883,154.021,194.291,382.179,Dry,0
1-T-209,228.4,104.988,155.034,196.063,437.769,Dry,0
1-T-209,228.5,84.1902,156.507,200.197,396.077,Dry,0
1-T-209,228.6,89.3896,158.073,200.197,361.333,Dry,0
1-T-209,228.7,94.589,160.121,204.331,389.128,Dry,0
1-T-209,228.8,42.5951,161.986,204.331,451.667,Dry,0
1-T-209,228.9,84.1902,164.012,204.331,465.564,Dry,0
1-T-209,229,32.1963,166.682,204.331,486.41,Dry,0
1-T-209,229.1,32.1963,169.03,204.331,590.641,Dry,0
1-T-209,229.2,52.9939,170.319,204.331,583.692,Dry,0
1-T-209,229.3,68.592,170.78,204.331,576.744,Dry,0
1-T-209,229.4,73.7914,171.102,203.15,528.103,Dry,0
1-T-209,229.5,32.1963,171.839,201.378,576.744,Dry,0
1-T-209,229.6,21.7975,171.608,201.378,521.154,Dry,0
1-T-209,229.7,94.589,170.135,201.378,409.974,Dry,0
1-T-209,229.8,104.988,168.109,201.378,333.538,Dry,0
1-T-209,229.9,63.3926,165.623,201.378,409.974,Dry,0
1-T-209,230,73.7914,162.654,201.378,455.141,Dry,0
1-T-209,230.1,73.7914,159.822,201.378,472.513,Dry,0
1-T-209,230.2,73.7914,157.658,201.378,500.308,Dry,0
1-T-209,230.3,130.985,155.771,201.378,330.064,Dry,0
1-T-209,230.4,104.988,153.768,201.378,354.385,Dry,0
1-T-209,230.5,146.583,150.522,201.378,347.436,Dry,0
1-T-209,230.6,167.38,147.069,201.378,326.59,Dry,0
1-T-209,230.7,162.181,144.168,197.244,378.705,Dry,0
1-T-209,230.8,125.785,142.235,196.063,396.077,Dry,0
1-T-209,230.9,84.1902,140.301,196.063,479.462,Dry,0
1-T-209,231,99.7883,136.71,191.929,364.808,Dry,0
1-T-209,231.1,136.184,134.569,190.157,340.487,Dry,0
1-T-209,231.2,115.387,133.303,187.795,340.487,Dry,0
1-T-209,231.3,198.577,132.612,187.795,385.654,Dry,0
1-T-209,231.4,94.589,130.287,184.843,350.91,Dry,0
1-T-209,231.5,125.785,127.18,184.843,416.923,Dry,0
1-T-209,231.6,136.184,125.798,184.843,423.872,Dry,0
1-T-209,231.7,125.785,124.463,181.89,337.013,Dry,0
1-T-209,231.8,63.3926,122.737,181.89,305.744,Dry,0
1-T-209,231.9,125.785,121.701,180.709,458.615,Dry,0
1-T-209,232,84.1902,121.517,180.709,382.179,Dry,0
1-T-209,232.1,99.7883,120.941,180.709,378.705,Dry,0
1-T-209,232.2,125.785,119.721,180.709,396.077,Dry,0
1-T-209,232.3,94.589,117.051,180.709,333.538,Dry,0
1-T-209,232.4,115.387,114.841,180.709,392.603,Dry,0
1-T-209,232.5,94.589,111.848,177.756,416.923,Dry,0
1-T-209,232.6,94.589,110.375,176.575,354.385,Dry,0
1-T-209,232.7,115.387,108.902,176.575,413.449,Dry,0
1-T-209,232.8,104.988,107.313,176.575,472.513,Dry,0
1-T-209,232.9,84.1902,105.541,176.575,403.026,Dry,0
1-T-209,233,115.387,103.699,176.575,319.641,Dry,0
1-T-209,233.1,52.9939,102.226,176.575,354.385,Dry,0
1-T-209,233.2,104.988,100.292,168.307,284.897,Dry,0
1-T-209,233.3,104.988,99.003,165.354,423.872,Dry,0
1-T-209,233.4,42.5951,98.6347,162.402,399.551,Dry,0
1-T-209,233.5,141.383,97.2995,160.039,361.333,Dry,0
1-T-209,233.6,94.589,95.6421,160.039,354.385,Dry,0
1-T-209,233.7,104.988,93.34,154.134,430.821,Dry,0
1-T-209,233.8,73.7914,91.6366,148.819,437.769,Dry,0
1-T-209,233.9,177.779,90.7618,147.047,354.385,Dry,0
1-T-209,234,146.583,90.1172,147.047,319.641,Dry,0
1-T-209,234.1,84.1902,88.9662,145.866,326.59,Dry,0
1-T-209,234.2,94.589,88.2526,145.866,319.641,Dry,0
1-T-209,234.3,115.387,87.8613,145.866,361.333,Dry,0
1-T-209,234.4,146.583,87.6771,145.866,347.436,Dry,0
1-T-209,234.5,94.589,87.6311,145.866,284.897,Dry,0
1-T-209,234.6,84.1902,87.6311,145.866,458.615,Dry,0
1-T-209,234.7,73.7914,87.4009,144.685,361.333,Dry,0
1-T-209,234.8,130.985,87.4469,144.685,340.487,Dry,0
1-T-209,234.9,146.583,87.2627,144.685,368.282,Dry,0
1-T-209,235,136.184,87.2167,144.685,368.282,Dry,0
1-T-209,235.1,73.7914,86.8484,144.685,361.333,Dry,0
1-T-209,235.2,89.3896,86.2499,144.685,316.167,Dry,0
1-T-209,235.3,177.779,85.7895,142.913,375.231,Dry,0
1-T-209,235.4,94.589,85.4211,142.913,368.282,Dry,0
1-T-209,235.5,99.7883,85.1219,142.913,309.218,Dry,0
1-T-209,235.6,146.583,85.237,142.913,375.231,Dry,0
1-T-209,235.7,73.7914,85.0988,142.913,312.692,Dry,0
1-T-209,235.8,84.1902,85.5592,142.913,302.269,Dry,0
1-T-209,235.9,99.7883,86.3189,142.913,375.231,Dry,0
1-T-209,236,136.184,86.3419,142.913,326.59,Dry,0
1-T-209,236.1,63.3926,86.5261,142.913,222.359,Dry,0
1-T-209,236.2,136.184,86.8254,142.913,319.641,Dry,0
1-T-209,236.3,104.988,87.1937,142.913,284.897,Dry,0
1-T-209,236.4,63.3926,87.9073,141.732,361.333,Dry,0
1-T-209,236.5,136.184,88.2296,141.732,368.282,Dry,0
1-T-209,236.6,99.7883,88.5519,141.732,343.962,Dry,0
1-T-209,236.7,156.982,89.2425,138.78,333.538,Dry,0
1-T-209,236.8,115.387,89.2885,137.598,368.282,Dry,0
1-T-209,236.9,120.586,89.2885,137.598,271,Dry,0
1-T-209,237,63.3926,89.3345,137.598,382.179,Dry,0
1-T-209,237.1,94.589,89.3345,134.646,389.128,Dry,0
1-T-209,237.2,104.988,89.2425,134.646,305.744,Dry,0
1-T-209,237.3,136.184,89.0813,134.646,416.923,Dry,0
1-T-209,237.4,115.387,88.9662,134.646,319.641,Dry,0
1-T-209,237.5,94.589,88.736,134.646,333.538,Dry,0
1-T-209,237.6,125.785,88.0684,134.646,385.654,Dry,0
1-T-209,237.7,177.779,87.0325,134.646,396.077,Dry,0
1-T-209,237.8,94.589,86.5721,129.331,312.692,Dry,0
1-T-209,237.9,94.589,86.388,129.331,326.59,Dry,0
1-T-209,238,136.184,86.2038,126.378,312.692,Dry,0
1-T-209,238.1,115.387,85.9736,123.425,347.436,Dry,0
1-T-209,238.2,136.184,85.8815,123.425,361.333,Dry,0
1-T-209,238.3,120.586,85.9276,123.425,319.641,Dry,0
1-T-209,238.4,63.3926,85.6974,123.425,409.974,Dry,0
1-T-209,238.5,94.589,85.7434,123.425,257.103,Dry,0
1-T-209,238.6,156.982,86.1117,123.425,229.308,Dry,0
1-T-209,238.7,136.184,86.411,125.197,309.218,Dry,0
1-T-209,238.8,115.387,86.2499,125.197,347.436,Dry,0
1-T-209,238.9,84.1902,86.1117,125.197,305.744,Dry,0
1-T-209,239,99.7883,85.8125,125.197,305.744,Dry,0
1-T-209,239.1,115.387,85.8355,125.197,347.436,Dry,0
1-T-209,239.2,104.988,86.0197,125.197,319.641,Dry,0
1-T-209,239.3,125.785,86.2959,125.197,350.91,Dry,0
1-T-209,239.4,136.184,85.6513,123.425,423.872,Dry,0
1-T-209,239.5,84.1902,85.6974,122.244,396.077,Dry,0
1-T-209,239.6,63.3926,85.1909,122.244,396.077,Dry,0
1-T-209,239.7,104.988,84.5694,119.291,340.487,Dry,0
1-T-209,239.8,115.387,84.178,119.291,277.949,Dry,0
1-T-209,239.9,63.3926,84.2701,118.11,354.385,Dry,0
1-T-209,240,94.589,84.6384,118.11,361.333,Dry,0
1-T-209,240.1,73.7914,84.9147,118.11,284.897,Dry,0
1-T-209,240.2,115.387,85.237,118.11,312.692,Dry,0
1-T-209,240.3,115.387,84.8226,118.11,312.692,Dry,0
1-T-209,240.4,136.184,83.3954,118.11,368.282,Dry,0
1-T-209,240.5,115.387,82.2904,118.11,271,Dry,0
1-T-209,240.6,94.589,80.6329,118.11,326.59,Dry,0
1-T-209,240.7,42.5951,78.8144,118.11,354.385,Dry,0
1-T-209,240.8,94.589,77.4562,118.11,319.641,Dry,0
1-T-209,240.9,115.387,76.6274,118.11,312.692,Dry,0
1-T-209,241,130.985,76.1901,118.11,319.641,Dry,0
1-T-209,241.1,146.583,76.075,118.11,284.897,Dry,0
1-T-209,241.2,115.387,75.5225,118.11,423.872,Dry,0
1-T-209,241.3,115.387,74.6477,118.11,347.436,Dry,0
1-T-209,241.4,125.785,74.6017,118.11,288.372,Dry,0
1-T-209,241.5,125.785,74.6477,118.11,277.949,Dry,0
1-T-209,241.6,73.7914,75.1081,118.11,416.923,Dry,0
1-T-209,241.7,130.985,76.3052,118.11,347.436,Dry,0
1-T-209,241.8,94.589,78.0547,118.11,333.538,Dry,0
1-T-209,241.9,73.7914,79.2517,118.11,271,Dry,0
1-T-209,242,110.187,78.7913,118.11,243.205,Dry,0
1-T-209,242.1,32.1963,77.272,121.063,354.385,Dry,0
1-T-209,242.2,115.387,76.121,121.063,326.59,Dry,0
1-T-209,242.3,104.988,75.3844,121.063,340.487,Dry,0
1-T-209,242.4,63.3926,75.5455,122.244,354.385,Dry,0
1-T-209,242.5,136.184,76.5814,125.197,243.205,Dry,0
1-T-209,242.6,125.785,78.2389,126.378,305.744,Dry,0
1-T-209,242.7,146.583,80.5409,125.197,323.115,Dry,0
1-T-209,242.8,73.7914,81.3236,122.244,291.846,Dry,0
1-T-209,242.9,94.589,81.5077,122.244,264.051,Dry,0
1-T-209,243,52.9939,81.3236,122.244,305.744,Dry,0
1-T-209,243.1,94.589,80.8171,119.291,305.744,Dry,0
1-T-209,243.2,104.988,80.5409,119.291,284.897,Dry,0
1-T-209,243.3,52.9939,80.8171,119.291,396.077,Dry,0
1-T-209,243.4,94.589,81.1164,119.291,312.692,Dry,0
1-T-209,243.5,104.988,81.0473,119.291,284.897,Dry,0
1-T-209,243.6,84.1902,80.725,119.291,326.59,Dry,0
1-T-209,243.7,104.988,80.702,118.11,361.333,Dry,0
1-T-209,243.8,84.1902,80.679,115.157,347.436,Dry,0
1-T-209,243.9,104.988,80.4488,115.157,222.359,Dry,0
1-T-209,244,84.1902,79.8503,116.929,288.372,Dry,0
1-T-209,244.1,73.7914,80.5409,116.929,333.538,Dry,0
1-T-209,244.2,115.387,81.784,126.378,271,Dry,0
1-T-209,244.3,110.187,83.6486,126.378,291.846,Dry,0
1-T-209,244.4,73.7914,85.6974,130.512,340.487,Dry,0
1-T-209,244.5,146.583,86.8944,147.047,319.641,Dry,0
1-T-209,244.6,156.982,86.5721,148.819,316.167,Dry,0
1-T-209,244.7,104.988,85.283,150,312.692,Dry,0
1-T-209,244.8,224.574,83.6716,151.772,430.821,Dry,0
1-T-209,244.9,240.172,82.5666,151.772,319.641,Dry,0
1-T-209,245,255.77,81.5307,154.134,284.897,Dry,0
1-T-209,245.1,250.571,81.876,155.906,271,Dry,0
1-T-209,245.2,219.374,84.4082,158.268,389.128,Dry,0
1-T-209,245.3,136.184,88.9202,187.964,409.974,Dry,0
1-T-209,245.4,104.988,94.1227,191.683,333.538,Dry,0
1-T-209,245.5,146.583,99.2792,192.953,357.859,Dry,0
1-T-209,245.6,37.3957,156.516,387.338,465.564,Water,1
1-T-209,245.7,21.7975,162.7305,391.356,264.051,Water,1
1-T-209,245.8,52.9939,168.255,400.226,396.077,Water,1
1-T-209,245.9,47.7945,171.9165,415.562,423.872,Water,1
1-T-209,246,42.5951,173.712,433.76,368.282,Water,1
1-T-209,246.1,84.1902,173.712,454.64,326.59,Water,1
1-T-209,246.2,63.3926,172.8825,472.47,347.436,Water,1
1-T-209,246.3,42.5951,172.9515,487.252,284.897,Water,1
1-T-209,246.4,52.9939,174.195,501.386,333.538,Water,1
1-T-209,246.5,32.1963,177.096,513.766,416.923,Water,1
1-T-209,246.6,26.9969,180.2715,522.172,396.077,Water,1
1-T-209,246.7,52.9939,183.2415,531.688,305.744,Water,1
1-T-209,246.8,42.5951,185.382,539.448,347.436,Water,1
1-T-209,246.9,11.3988,186.5565,545.268,284.897,Water,1
1-T-209,247,26.9969,187.317,549.702,354.385,Water,1
1-T-209,247.1,42.5951,187.455,554.506,347.436,Water,1
1-T-209,247.2,11.3988,186.7635,557.924,375.231,Water,1
1-T-209,247.3,47.7945,185.6595,555.522,347.436,Water,1
1-T-209,247.4,42.5951,185.5215,549.61,243.205,Water,1
1-T-209,247.5,52.9939,185.8665,543.79,291.846,Water,1
1-T-209,247.6,21.7975,186.315,539.31,333.538,Water,1
1-T-209,247.7,21.7975,187.0395,537.138,340.487,Water,1
1-T-209,247.8,52.9939,188.5935,537.138,354.385,Water,1
1-T-209,247.9,52.9939,190.2165,538.894,361.333,Water,1
1-T-209,248,68.592,192.4275,541.758,354.385,Water,1
1-T-209,248.1,73.7914,194.637,546.008,302.269,Water,1
1-T-209,248.2,42.5951,196.8465,551.18,284.897,Water,1
1-T-209,248.3,63.3926,199.4715,555.8,337.013,Water,1
1-T-209,248.4,52.9939,202.233,559.31,409.974,Water,1
1-T-209,248.5,37.3957,205.479,563.098,396.077,Water,1
1-T-209,248.6,42.5951,208.38,564.808,326.59,Water,1
1-T-209,248.7,52.9939,210.8655,568.918,326.59,Water,1
1-T-209,248.8,32.1963,212.937,571.782,382.179,Water,1
1-T-209,248.9,42.5951,214.5945,573.446,409.974,Water,1
1-T-209,249,21.7975,215.286,576.864,361.333,Water,1
1-T-209,249.1,21.7975,215.562,583.792,385.654,Water,1
1-T-209,249.2,42.5951,214.941,587.672,437.769,Water,1
1-T-209,249.3,47.7945,214.5255,589.382,319.641,Water,1
1-T-209,249.4,32.1963,213.9735,590.998,430.821,Water,1
1-T-209,249.5,21.7975,213.318,593.216,375.231,Water,1
1-T-209,249.6,21.7975,212.937,596.08,396.077,Water,1
1-T-209,249.7,11.3988,212.799,598.112,389.128,Water,1
1-T-209,249.8,11.3988,212.385,599.868,396.077,Water,1
1-T-209,249.9,11.3988,211.419,600.792,416.923,Water,1
1-T-209,250,11.3988,210.5205,600.792,347.436,Water,1
1-T-209,250.1,42.5951,210.1065,600.422,368.282,Water,1
1-T-209,250.2,26.9969,209.484,599.682,347.436,Water,1
1-T-209,250.3,21.7975,209.346,597.142,403.026,Water,1
1-T-209,250.4,1,208.794,594.048,326.59,Water,1
1-T-209,250.5,26.9969,208.311,590.166,326.59,Water,1
1-T-209,250.6,63.3926,207.6885,587.118,375.231,Water,1
1-T-209,250.7,1,206.826,584.902,347.436,Water,1
1-T-209,250.8,42.5951,205.755,580.466,420.397,Water,1
1-T-209,250.9,1,204.2355,576.31,368.282,Water,1
1-T-209,251,11.3988,202.095,571.968,371.756,Water,1
1-T-209,251.1,42.5951,200.0235,568.456,333.538,Water,1
1-T-209,251.2,11.3988,197.5725,565.962,458.615,Water,1
1-T-209,251.3,32.1963,195.327,562.174,409.974,Water,1
1-T-209,251.4,32.1963,192.9795,558.11,389.128,Water,1
1-T-209,251.5,63.3926,190.632,553.998,371.756,Water,1
1-T-209,251.6,42.5951,188.559,549.98,382.179,Water,1
1-T-209,251.7,26.9969,186.9015,546.008,423.872,Water,1
1-T-209,251.8,84.1902,185.5905,543.19,409.974,Water,1
1-T-209,251.9,52.9939,184.278,541.48,340.487,Water,1
1-T-209,252,11.3988,183.1725,540.094,298.795,Water,1
1-T-209,252.1,11.3988,182.0685,539.356,312.692,Water,1
1-T-209,252.2,16.5982,180.825,538.478,347.436,Water,1
1-T-209,252.3,52.9939,179.7195,535.846,347.436,Water,1
1-T-209,252.4,21.7975,178.8225,532.982,354.385,Water,1
1-T-209,252.5,1,178.338,530.21,444.718,Water,1
1-T-209,252.6,21.7975,177.993,528.084,375.231,Water,1
1-T-209,252.7,11.3988,177.8205,524.852,396.077,Water,1
1-T-209,252.8,42.5951,177.648,519.678,444.718,Water,1
1-T-209,252.9,42.5951,177.1995,517.276,368.282,Water,1
1-T-209,253,11.3988,176.6115,515.29,423.872,Water,1
1-T-209,253.1,73.7914,175.9905,511.086,354.385,Water,1
1-T-209,253.2,26.9969,175.7145,505.912,295.321,Water,1
1-T-209,253.3,1,175.023,503.048,437.769,Water,1
1-T-209,253.4,21.7975,174.264,500.74,430.821,Water,1
1-T-209,253.5,32.1963,173.712,498.152,354.385,Water,1
1-T-209,253.6,11.3988,173.4345,495.75,416.923,Water,1
1-T-209,253.7,42.5951,172.8825,492.98,458.615,Water,1
1-T-209,253.8,42.5951,171.9165,490.484,340.487,Water,1
1-T-209,253.9,32.1963,171.3285,488.082,368.282,Water,1
1-T-209,254,1,171.087,485.218,392.603,Water,1
1-T-209,254.1,21.7975,170.7075,483.372,368.282,Water,1
1-T-209,254.2,52.9939,170.19,481.57,357.859,Water,1
1-T-209,254.3,21.7975,169.9125,479.952,361.333,Water,1
1-T-209,254.4,37.3957,169.602,478.382,416.923,Water,1
1-T-209,254.5,11.3988,169.3605,476.35,382.179,Water,1
1-T-209,254.6,21.7975,168.9465,473.394,368.282,Water,1
1-T-209,254.7,32.1963,168.7395,470.298,434.295,Water,1
1-T-209,254.8,21.7975,168.6015,467.482,333.538,Water,1
1-T-209,254.9,52.9939,168.3945,464.524,416.923,Water,1
1-T-209,255,32.1963,168.3945,461.938,416.923,Water,1
1-T-209,255.1,63.3926,168.5325,460.182,250.154,Water,1
1-T-209,255.2,42.5951,168.255,458.288,357.859,Water,1
1-T-209,255.3,63.3926,167.979,456.672,319.641,Water,1
1-T-209,255.4,32.1963,167.4615,455.564,409.974,Water,1
1-T-209,255.5,52.9939,167.082,454.64,493.359,Water,1
1-T-209,255.6,21.7975,166.7025,454.362,333.538,Water,1
1-T-209,255.7,21.7975,166.3215,454.454,420.397,Water,1
1-T-209,255.8,21.7975,165.9765,454.548,326.59,Water,1
1-T-209,255.9,21.7975,165.39,454.548,368.282,Water,1
1-T-209,256,73.7914,164.802,454.454,389.128,Water,1
1-T-209,256.1,21.7975,164.388,454.086,333.538,Water,1
1-T-209,256.2,84.1902,163.974,453.9,392.603,Water,1
1-T-209,256.3,1,163.698,453.438,354.385,Water,1
1-T-209,256.4,16.5982,163.629,452.608,354.385,Water,1
1-T-209,256.5,52.9939,163.767,450.944,396.077,Water,1
1-T-209,256.6,84.1902,163.629,448.45,319.641,Water,1
1-T-209,256.7,42.5951,163.491,443.6,406.5,Water,1
1-T-209,256.8,21.7975,163.491,435.054,444.718,Water,1
1-T-209,256.9,47.7945,163.5255,426.278,382.179,Water,1
1-T-209,257,11.3988,163.974,417.964,458.615,Water,1
1-T-209,257.1,52.9939,164.664,411.866,416.923,Water,1
1-T-209,257.2,94.589,166.0455,405.954,416.923,Water,1
1-T-209,257.3,47.7945,167.151,400.596,396.077,Water,1
1-T-209,257.4,136.184,167.841,396.254,378.705,Water,1
1-T-209,257.5,52.9939,168.117,393.25,409.974,Water,1
1-T-209,257.6,37.3957,168.774,391.264,375.231,Water,1
1-T-209,257.7,63.3926,170.19,391.218,409.974,Water,1
1-T-209,257.8,11.3988,172.6065,392.65,361.333,Water,1
1-T-209,257.9,63.3926,175.023,394.544,413.449,Water,1
1-T-209,258,73.7914,175.9905,398.194,535.051,Water,1
1-T-209,258.1,32.1963,176.2665,403.274,444.718,Water,1
1-T-209,258.2,42.5951,176.6805,410.572,437.769,Water,1
1-T-209,258.3,52.9939,177.234,418.61,507.256,Water,1
1-T-209,258.4,42.5951,177.648,429.05,409.974,Water,1
1-T-209,258.5,21.7975,177.717,440.228,486.41,Water,1
1-T-209,258.6,11.3988,177.4755,449.004,451.667,Water,1
1-T-209,258.7,11.3988,177.234,455.194,392.603,Water,1
1-T-209,258.8,21.7975,177.027,459.998,451.667,Water,1
1-T-209,258.9,11.3988,176.5425,465.448,343.962,Water,1
1-T-209,259,1,176.1975,471.176,416.923,Water,1
1-T-209,259.1,26.9969,175.5075,474.964,489.885,Water,1
1-T-209,259.2,32.1963,174.885,478.752,340.487,Water,1
1-T-209,259.3,1,174.195,480.6,507.256,Water,1
1-T-209,259.4,21.7975,173.574,481.94,378.705,Water,1
1-T-209,259.5,21.7975,173.0205,483.186,423.872,Water,1
1-T-209,259.6,21.7975,172.503,484.018,427.346,Water,1
1-T-209,259.7,11.3988,172.1235,484.018,562.846,Water,1
1-T-209,259.8,26.9969,171.6735,483.834,423.872,Water,1
1-T-209,259.9,1,171.501,483.186,434.295,Water,1
1-T-209,260,11.3988,171.156,482.078,416.923,Water,1
1-T-209,260.1,84.1902,170.811,481.016,420.397,Water,1
1-T-209,260.2,1,170.535,479.49,416.923,Water,1
1-T-209,260.3,16.5982,170.4315,477.92,423.872,Water,1
1-T-209,260.4,11.3988,170.052,475.61,458.615,Water,1
1-T-209,260.5,1,169.8435,473.67,382.179,Water,1
1-T-209,260.6,16.5982,169.5675,471.824,472.513,Water,1
1-T-209,260.7,42.5951,169.2915,469.698,514.205,Water,1
1-T-209,260.8,6.19939,168.9465,467.666,416.923,Water,1
1-T-209,260.9,73.7914,168.7395,465.542,409.974,Water,1
1-T-209,261,16.5982,168.636,463.14,423.872,Water,1
1-T-209,261.1,1,168.048,460.46,451.667,Water,1
1-T-209,261.2,32.1963,167.91,457.78,444.718,Water,1
1-T-209,261.3,21.7975,167.7375,455.286,448.192,Water,1
1-T-209,261.4,42.5951,167.496,452.238,437.769,Water,1
1-T-209,261.5,6.19939,167.496,450.39,465.564,Water,1
1-T-209,261.6,42.5951,167.151,448.126,375.231,Water,1
1-T-209,261.7,1,166.944,445.864,416.923,Water,1
1-T-209,261.8,26.9969,166.5285,443.876,451.667,Water,1
1-T-209,261.9,1,166.1145,441.984,500.308,Water,1
1-T-209,262,26.9969,165.6315,440.412,444.718,Water,1
1-T-209,262.1,52.9939,165.2865,438.842,528.103,Water,1
1-T-209,262.2,1,165.0105,437.548,486.41,Water,1
1-T-209,262.3,1,164.733,436.162,535.051,Water,1
1-T-209,262.4,21.7975,164.388,434.592,493.359,Water,1
1-T-209,262.5,16.5982,164.0085,433.576,444.718,Water,1
1-T-209,262.6,63.3926,163.491,432.006,535.051,Water,1
1-T-209,262.7,42.5951,163.146,431.174,479.462,Water,1
1-T-209,262.8,21.7975,162.7995,430.158,517.68,Water,1
1-T-209,262.9,21.7975,162.5235,429.418,486.41,Water,1
1-T-209,263,16.5982,162.213,428.31,465.564,Water,1
1-T-209,263.1,21.7975,161.9025,427.478,409.974,Water,1
1-T-209,263.2,11.3988,161.523,426.278,437.769,Water,1
1-T-209,263.3,32.1963,161.142,424.938,531.577,Water,1
1-T-209,263.4,21.7975,160.659,423.784,493.359,Water,1
1-T-209,263.5,16.5982,160.452,423.044,500.308,Water,1
1-T-209,263.6,63.3926,160.038,422.26,542,Water,1
1-T-209,263.7,11.3988,159.6225,421.29,409.974,Water,1
1-T-209,263.8,1,159.1395,420.366,493.359,Water,1
1-T-209,263.9,21.7975,158.9325,419.35,597.59,Water,1
1-T-209,264,1,158.484,418.748,469.038,Water,1
1-T-209,264.1,32.1963,158.1045,418.24,500.308,Water,1
1-T-209,264.2,1,157.965,417.408,396.077,Water,1
1-T-209,264.3,1,157.689,416.762,489.885,Water,1
1-T-209,264.4,32.1963,157.344,415.93,562.846,Water,1
1-T-209,264.5,37.3957,157.137,415.654,458.615,Water,1
1-T-209,264.6,11.3988,157.068,414.73,409.974,Water,1
1-T-209,264.7,11.3988,156.8265,414.268,465.564,Water,1
1-T-209,264.8,21.7975,156.654,414.036,479.462,Water,1
1-T-209,264.9,1,156.585,414.084,660.128,Water,1
1-T-209,265,11.3988,156.585,413.668,493.359,Water,1
1-T-209,265.1,11.3988,156.447,413.436,514.205,Water,1
1-T-209,265.2,21.7975,156.2745,412.974,583.692,Water,1
1-T-209,265.3,21.7975,156.309,412.236,500.308,Water,1
1-T-209,265.4,32.1963,156.309,411.588,472.513,Water,1
1-T-209,265.5,42.5951,156.378,411.126,552.423,Water,1
1-T-209,265.6,1,156.378,410.942,465.564,Water,1
1-T-209,265.7,1,156.3435,410.48,451.667,Water,1
1-T-209,265.8,42.5951,156.2385,410.572,430.821,Water,1
1-T-209,265.9,32.1963,156.2745,410.388,583.692,Water,1
1-T-209,266,21.7975,156.1005,410.25,583.692,Water,1
1-T-209,266.1,52.9939,156.0315,410.48,569.795,Water,1
1-T-209,266.2,21.7975,155.8935,410.572,594.115,Water,1
1-T-209,266.3,21.7975,155.8245,411.034,493.359,Water,1
1-T-209,266.4,32.1963,155.8245,411.404,493.359,Water,1
1-T-209,266.5,1,155.8245,411.728,458.615,Water,1
1-T-209,266.6,11.3988,155.8245,412.236,521.154,Water,1
1-T-209,266.7,52.9939,155.9625,412.512,576.744,Water,1
